P_Pos, P_Vel, Altitude, Pressure, Acc_X, Acc_Y, Acc_Z, Latitude, Longitude, Altitude_GPS, LOCK, Satellites, q_w, q_x, q_y, q_z
-0.29,0.25,-0.291702,1005.821777,0.008245,-0.004447,0.017449,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.81,0.17,-0.05,-0.55
-0.28,0.25,-0.291702,1005.821777,0.043335,-0.015377,0.002201,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.17,-0.05,-0.55
-0.28,0.25,-0.308060,1005.823730,0.019143,-0.005250,0.019466,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.17,-0.05,-0.55
-0.27,0.24,-0.308060,1005.823730,0.014837,0.007545,-0.047954,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.17,-0.05,-0.55
-0.27,0.23,-0.281479,1005.820557,0.027077,0.011073,-0.095291,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.17,-0.05,-0.55
-0.27,0.22,-0.281479,1005.820557,0.009072,0.012006,-0.020689,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.17,-0.05,-0.55
-0.26,0.23,-0.251312,1005.816956,0.032169,0.006920,0.034567,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.17,-0.05,-0.55
-0.26,0.23,-0.251312,1005.816956,0.024359,0.019638,-0.009745,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.17,-0.05,-0.55
-0.25,0.23,-0.265106,1005.818604,0.033018,-0.012507,0.049342,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.17,-0.05,-0.55
-0.25,0.24,-0.265106,1005.818604,0.015212,0.001096,0.035228,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.17,-0.05,-0.55
-0.25,0.25,-0.251312,1005.816956,0.018383,-0.013939,0.027516,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.17,-0.05,-0.55
-0.24,0.26,-0.251312,1005.816956,0.038006,0.008254,0.061844,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.24,0.26,-0.277893,1005.820129,0.052919,-0.017437,0.063362,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.17,-0.05,-0.54
-0.24,0.27,-0.277893,1005.820129,0.014738,0.001690,0.060717,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.17,-0.05,-0.54
-0.23,0.29,-0.291702,1005.821777,0.035768,-0.011036,0.101614,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.23,0.29,-0.291702,1005.821777,0.042603,-0.014155,0.045896,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.23,0.29,-0.305511,1005.823425,0.029345,-0.013232,0.014462,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.23,0.28,-0.305511,1005.823425,0.036001,0.005757,-0.032484,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.23,0.28,-0.305511,1005.823425,0.048190,-0.005596,0.000288,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.23,0.29,-0.305511,1005.823425,0.044712,-0.008915,0.103128,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
